Duration,Title,Published_date,Views,Likes,Comments,Type
43.0,FENÔMENO SOBRENATURAL EM SÍTIO,2024-11-07,19972,815,16,Short
7608.0,MINISTRO MÁRCIO FRANÇA - Inteligência Ltda. Podcast #1364,2024-11-07,16802,809,41,Live
8565.0,TEORIA DOS DESENHOS ANIMADOS: MUITA BRISA E VINICIUS DA ILHA - Inteligência Ltda. Podcast #1363,2024-11-07,212722,8693,420,Live
43.0,OU FOI RÁPIDO OU FOI RUIM,2024-11-06,7761,406,7,Short
7494.0,LUCIANO POTTER (EX-PRETINHO BÁSICO) - Inteligência Ltda. Podcast #1362,2024-11-06,151427,9808,722,Live
9660.0,HISTÓRIAS DO MAR: JORGE DE SOUZA - Inteligência Ltda. Podcast #1361,2024-11-06,374314,14827,404,Live
47.0,VIAGENS pro PASSADO são POSSÍVEIS?,2024-11-05,7136,437,15,Short
8694.0,CARLOS NASCIMENTO - Inteligência Ltda. Podcast #1360,2024-11-05,79495,5000,202,Live
6054.0,BICHEIROS E PISTOLEIROS DO RJ: VERA ARAÚJO E JOEL PAVIOTTI - Inteligência Ltda. Podcast #1359,2024-11-05,180316,7625,334,Live
40.0,Qual será o FUTURO dos ROBÔS?,2024-11-04,5604,444,8,Short
1250.0,A SEMANA [03/10  a 10/11] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #009,2024-11-03,15482,734,60,Live
10554.0,"HISTÓRIA DA ÁFRICA: ESMAEL GABRIEL, YURAN TINTA E  MISTER PRAV - Inteligência Ltda. Podcast #1358",2024-11-02,137315,8330,786,Live
50.0,KARMA de VIDAS PASSADAS,2024-11-01,8464,554,42,Short
3554.0,GARCIA JR. + THIAGO DE SOUZA + CARLOS ALBERTO - Histórias Tenebrosas #008,2024-11-01,50083,3187,139,Live
14352.0,"PREPARE-SE PARA O APOCALIPSE: CAVALLINI, JULIO LOBO E JULIO CÉSAR - Inteligência Ltda. Podcast #1357",2024-11-01,751329,18552,673,Live
57.0,O UNIVERSO é uma ESPONJA,2024-10-31,19370,1608,25,Short
53.0,PRÁTICAS BIZARRAS da IGREJA que VOCÊ NÃO sabia,2024-10-31,17026,761,55,Short
