Duration,Title,Published_date,Views,Likes,Comments,Type,mês-ano
11300.0,FUNKY BLACK CAT - Flow Podcast #489,2021-10-23,919699,60347,1627,Live,Oct-21
8759.0,ANTONIO TABET (PORTA DOS FUNDOS) - Flow Podcast #488,2021-10-22,922082,44795,3287,Live,Oct-21
8379.0,ROMEU ZEMA - Flow Podcast #487,2021-10-21,568029,38592,3951,Live,Oct-21
4205.0,RODRIGO CONSTANTINO,2021-10-20,493867,33278,5499,Live,Oct-21
14264.0,BARBIXAS - Flow Podcast #485,2021-10-19,3343550,92518,2062,Live,Oct-21
9771.0,DEIVE LEONARDO - Flow Podcast #484,2021-10-16,693204,37795,1471,Live,Oct-21
10458.0,VLAD (ÁREA SECRETA) - Flow Podcast #483,2021-10-15,588675,28497,540,Live,Oct-21
10053.0,CABO DACIOLO - Flow Podcast #482,2021-10-14,1912566,114911,11248,Live,Oct-21
6629.0,GLENN GREENWALD - Flow Podcast #481,2021-10-12,294369,19314,1336,Live,Oct-21
7491.0,LUÍS ERNESTO LACOMBE - Flow Podcast #479,2021-10-08,419104,30351,3094,Live,Oct-21
7586.0,FERNANDO & SOROCABA - Flow Podcast #478,2021-10-07,281125,15776,339,Live,Oct-21
13946.0,CAUE MOURA + RAFINHA BASTOS - Flow Podcast #477,2021-10-06,1728831,71599,2540,Live,Oct-21
11199.0,MARCELO FREIXO - Flow Podcast #476,2021-10-05,870576,48418,10389,Live,Oct-21
4713.0,SOBREVIVENTE - Flow Podcast #475,2021-10-02,1000960,71018,2588,Live,Oct-21
8319.0,MARCO ANTONIO VILLA - Flow Podcast #474,2021-10-01,583409,37803,4023,Live,Oct-21
6923.0,TOM CAVALCANTE - Flow Podcast #473,2021-09-30,1252162,69688,1789,Live,Sep-21
7121.0,RICHARD RASMUSSEN - Flow Podcast #472,2021-09-29,428531,27354,656,Live,Sep-21
6351.0,JOÃO KEPLER - Flow Podcast #471,2021-09-28,209759,12580,421,Live,Sep-21
11022.0,EDUARDO LEITE [GOVERNADOR DO RS] - Flow Podcast #470,2021-09-25,611059,34867,3994,Live,Sep-21
8891.0,ABILIO DINIZ - Flow Podcast #469,2021-09-24,856333,44631,1769,Live,Sep-21
7002.0,DIANHO - Flow Podcast #467,2021-09-21,4848173,351271,9248,Live,Sep-21
10834.0,FALLEN - Flow Podcast #466,2021-09-20,2416936,120898,2815,Live,Sep-21
3946.0,Xtra Flow #36 - REAGINDO AO FLOW,2021-09-19,217222,13596,246,Live,Sep-21
8076.0,PETER JORDAN - Flow Podcast #465,2021-09-18,1039742,80057,1669,Live,Sep-21
5534.0,RAFAEL CUNHA - Flow Podcast #464,2021-09-17,495184,29259,622,Live,Sep-21
6300.0,JOÃO AMOEDO - Flow Podcast #462,2021-09-16,446717,32610,2930,Live,Sep-21
4477.0,CREMOSINHO - Flow Podcast #463,2021-09-16,1556589,101806,2515,Live,Sep-21
9991.0,COACH RUBENS GOMES - Flow Podcast #461,2021-09-14,582248,41023,1046,Live,Sep-21
7061.0,DEDÉ SANTANA - Flow Podcast #460,2021-09-13,351184,25775,711,Live,Sep-21
9849.0,KIM KATAGUIRI E ARTHUR DO VAL - Flow Podcast #459,2021-09-11,1105963,81535,7283,Live,Sep-21
7421.0,CÉSAR MENOTTI E FABIANO - Flow Podcast #458,2021-09-10,704387,43157,974,Live,Sep-21
5215.0,CAITO MAIA - Flow Podcast #457,2021-09-09,833250,46194,1102,Live,Sep-21
6744.0,ED GAMA E FELIX (SAM) - Flow Podcast #456,2021-09-09,191318,10715,264,Live,Sep-21
11136.0,BAIANO LOL - Flow Podcast #455,2021-09-08,589422,41680,622,Live,Sep-21
8576.0,CÁTIA DAMASCENO - Flow Podcast #454,2021-09-07,503204,35756,620,Live,Sep-21
7081.0,DAVY JONES - Flow Podcast #453,2021-09-04,622471,51665,969,Live,Sep-21
13458.0,DA CUNHA + GABRIEL MONTEIRO - Flow Podcast #452,2021-09-03,3491502,151496,4364,Live,Sep-21
8620.0,JORGE ARAGÃO - Flow Podcast #451,2021-09-02,203247,15168,587,Live,Sep-21
9905.0,CAMBOTA + XIQUINHO [PEDRA LETÍCIA] - Flow Podcast #450,2021-08-31,405405,24791,536,Live,Aug-21
4970.0,Xtra Flow #35 - LANÇAMOS O FLOW CIÊNCIA,2021-08-29,299500,19551,565,Live,Aug-21
10496.0,OLIVER STUENKEL [ESPECIALISTA INTERNACIONAL] - Flow Podcast #449,2021-08-28,638352,31087,2204,Live,Aug-21
8466.0,PSIU - Flow Podcast #448,2021-08-26,692327,42988,883,Live,Aug-21
15246.0,GABRIEL O PENSADOR - Flow Podcast #446,2021-08-24,697053,41468,1128,Live,Aug-21
7659.0,ALESSANDRO MOLON - Flow Podcast #445,2021-08-24,77816,4463,565,Live,Aug-21
7835.0,FLÁVIO AUGUSTO - Flow Podcast #444,2021-08-21,1252834,68411,2015,Live,Aug-21
6882.0,SEMENZATO - Flow Podcast #442,2021-08-20,802048,41343,1546,Live,Aug-21
14741.0,SÉRGIO MALLANDRO - Flow Podcast #441,2021-08-19,417611,22856,691,Live,Aug-21
5489.0,FELIPE RIGONI - Flow Podcast #440,2021-08-17,136623,10069,361,Live,Aug-21
8304.0,KRIKOR E RAFFAEL CHESS - Flow Podcast #439,2021-08-17,579873,44942,1351,Live,Aug-21
11726.0,PAULO MUZY - Flow Podcast #438,2021-08-13,2222642,114071,2391,Live,Aug-21
10101.0,GABRIEL PATO E DIANA ZAMBROZUSKI - Flow Podcast #437,2021-08-12,478549,29434,497,Live,Aug-21
6288.0,KELVIN HOEFLER [SKATISTA MEDALHISTA OLÍMPICO] - Flow Podcast #436,2021-08-11,262362,22334,497,Live,Aug-21
5595.0,Extra Flow #34 - COMPRAMOS UMA MANSÃO,2021-08-11,435938,28379,651,Live,Aug-21
15119.0,DOUGLAS MESQUITA (RATO BORRACHUDO) - Flow Podcast #435,2021-08-10,803023,54440,945,Live,Aug-21
9360.0,TARCÍSIO GOMES DE FREITAS [MINISTRO DA INFRAESTRUTURA] - Flow Podcast #434,2021-08-07,1767215,98253,6684,Live,Aug-21
8475.0,ROGÉRIO SKYLAB - Flow Podcast #433,2021-08-06,446500,26370,1796,Live,Aug-21
7985.0,LUAN SANTANA - Flow Podcast #432,2021-08-05,1902138,137630,4543,Live,Aug-21
5226.0,CRIS ARCANGELI - Flow Podcast #431,2021-08-04,381542,20803,772,Live,Aug-21
10462.0,JOÃO DÓRIA - Flow Podcast #430,2021-08-03,1030022,57958,5143,Live,Aug-21
9351.0,RANDOLFE RODRIGUES - Flow Podcast #429,2021-08-02,304829,21667,2430,Live,Aug-21
7079.0,FELIPE FRANCO - Flow Podcast #428,2021-07-31,664300,41770,844,Live,Jul-21
15363.0,VITOR METAFORANDO E ALBERTO DELL'ISOLA - Flow Podcast #427,2021-07-30,1178172,79392,2226,Live,Jul-21
9253.0,[GALINHA PINTADINHA] MARCOS LUPORINI - Flow Podcast #426,2021-07-28,233681,15852,457,Live,Jul-21
8266.0,[PRESIDENTE DA CUFA] PRETO ZEZÉ - Flow Podcast #425,2021-07-26,117902,7617,311,Live,Jul-21
9422.0,MARINHO - Flow Podcast #424,2021-07-26,1192845,84002,1762,Live,Jul-21
10739.0,MUCA MURIÇOCA [e gordox] - Flow Podcast #423,2021-07-24,552835,33853,576,Live,Jul-21
7249.0,[CHOQUE DE CULTURA] DANIEL FURLAN - Flow Podcast #422,2021-07-24,429343,24952,1075,Live,Jul-21
8425.0,CLÓVIS DE BARROS FILHO - Flow Podcast #421,2021-07-23,2620788,145215,6894,Live,Jul-21
5953.0,[CANNABIS MEDICINAL] DR. GEOVANE MASSA - Flow Podcast #420,2021-07-22,163079,12235,464,Live,Jul-21
8701.0,MARCIO DONATO - Flow Podcast #419,2021-07-22,476954,29227,531,Live,Jul-21
15853.0,LUCIANO HANG - Flow Podcast #418,2021-07-21,1797286,110529,7224,Live,Jul-21
8663.0,[MINISTRO DAS COMUNICAÇÕES] FÁBIO FARIA - Flow Podcast #417,2021-07-19,256733,18332,2770,Live,Jul-21
9126.0,MAURICIO DTS E FERRÉZ - Flow Podcast #416,2021-07-18,95680,6394,454,Live,Jul-21
7987.0,[JUIZ FEDERAL] ERIK NAVARRO - Flow Podcast #415,2021-07-17,893217,37430,1410,Live,Jul-21
8436.0,FERNANDO MELIGENI - Flow Podcast #414,2021-07-15,195427,11431,320,Live,Jul-21
10637.0,KID BENGALA [+ EMME WHITE] - Flow Fodcast #413,2021-07-15,3183626,177448,6381,Live,Jul-21
5481.0,BUCHECHA - Flow Podcast #411,2021-07-10,265505,16500,668,Live,Jul-21
11010.0,DIHH LOPES E AFONSO PADILHA - Flow Podcast #410,2021-07-09,2979909,92807,1300,Live,Jul-21
9430.0,RICARDO VENTURA (NÃO MINTA PRA MIM) - Flow Podcast #409,2021-07-08,885117,48815,1921,Live,Jul-21
13398.0,ANDRÉ MEISTER E SERGIO MAZUL - Flow Podcast #408,2021-07-07,111696,6394,169,Live,Jul-21
9529.0,ZECA CAMARGO - Flow Podcast #407,2021-07-05,719043,39757,1110,Live,Jul-21
12098.0,CARIOCA E BOLA - Flow Podcast #406,2021-07-03,3539079,142152,2974,Live,Jul-21
8487.0,VAGI SEM NEURA - Flow Podcast #405,2021-07-02,301937,20821,649,Live,Jul-21
15617.0,RODRIGO SILVA - Flow Podcast #404,2021-07-01,4253261,244113,13130,Live,Jul-21
9577.0,Extra Flow #33 - O FLOW É A NOVA GLOBO?,2021-06-30,627812,38471,804,Live,Jun-21
9634.0,TABATA AMARAL - Flow Podcast #403,2021-06-29,562648,36063,2783,Live,Jun-21
4663.0,FAVELA INVEST - Flow Podcast #402,2021-06-26,164753,9663,218,Live,Jun-21
11564.0,MANDETTA - Flow Podcast #401,2021-06-25,889251,51304,2789,Live,Jun-21
10073.0,ALEXANDRE FROTA - Flow Podcast #399,2021-06-23,777136,37845,2637,Live,Jun-21
8638.0,HÉLIO DE LA PEÑA - Flow Podcast #398,2021-06-22,515155,30525,839,Live,Jun-21
16933.0,CIRO GOMES - Flow Podcast #397,2021-06-21,2903237,190468,35280,Live,Jun-21
15579.0,DANIEL MASTRAL - Flow Podcast #396,2021-06-20,5073749,235250,27960,Live,Jun-21
9789.0,BENE BARBOSA - Flow Podcast #395,2021-06-19,644212,41107,1696,Live,Jun-21
14686.0,MARCELO BARBOSA E RAFAEL BITTENCOURT - Flow Podcast #394,2021-06-18,304917,17833,1390,Live,Jun-21
6112.0,MC MAHA - Flow Podcast #393,2021-06-12,262982,22088,603,Live,Jun-21
8122.0,MALENA - Flow Podcast #392,2021-06-11,382999,26627,426,Live,Jun-21
6922.0,PONDÉ - Flow Podcast #391,2021-06-10,1443950,80716,2994,Live,Jun-21
6649.0,CARLINHOS MAIA - Flow Podcast #390,2021-06-10,577488,34815,492,Live,Jun-21
11470.0,JULIO BALESTRIN E RENATO CARIANI - Flow Podcast #389,2021-06-09,2147348,118726,2999,Live,Jun-21
10947.0,RAPHAËL LIMA (IDEIAS RADICAIS) - Flow Podcast #388,2021-06-05,378304,25849,1829,Live,Jun-21
10035.0,EDU FALASCHI E AQUILES PRIESTER - Flow Podcast #387,2021-06-04,502762,33130,1596,Live,Jun-21
10882.0,DA CUNHA E GABRIEL MONTEIRO - Flow Podcast #386,2021-06-03,8065118,451160,12991,Live,Jun-21
6496.0,FABIO GIGA - Flow Podcast #385,2021-06-02,1049383,78669,1743,Live,Jun-21
17276.0,PIPOCANDO - Flow Podcast #384,2021-06-01,792430,46790,1728,Live,Jun-21
9856.0,BRUNO FABIL E YOUNG MASCKA [COMETA] - Flow Podcast #383,2021-05-29,762803,49335,988,Live,May-21
6006.0,PK - Flow Podcast #382,2021-05-28,287129,15874,305,Live,May-21
7146.0,LUCIANA GIMENEZ - Flow Podcast #381,2021-05-27,638615,37967,1239,Live,May-21
12967.0,ROGERIO MORGADO - Flow Podcast #380,2021-05-26,740737,29392,853,Live,May-21
12083.0,TICO SANTA CRUZ - Flow Podcast #379,2021-05-25,605698,31947,3400,Live,May-21
5428.0,"CHARLES ""DO BRONXS"" OLIVEIRA - Flow Podcast #378",2021-05-22,911672,69777,1449,Live,May-21
10757.0,IRMÃOS PIOLOGO - Flow Podcast #377,2021-05-21,624833,39791,1188,Live,May-21
10640.0,LÉO LINS - Flow Podcast #376,2021-05-21,3903288,150190,3327,Live,May-21
14087.0,DELEGADO DA CUNHA - Flow Podcast #375,2021-05-20,3476642,229491,4445,Live,May-21
13366.0,BABU SANTANA - Flow Podcast #374,2021-05-19,1048294,41718,807,Live,May-21
8501.0,REZENDE - Flow Podcast #373,2021-05-15,616362,47053,1273,Live,May-21
5431.0,ESQUIVA FALCÃO - Flow Podcast #371,2021-05-12,165743,12221,341,Live,May-21
7480.0,EMME WHITE - Flow Podcast #370,2021-05-12,1070536,55210,1242,Live,May-21
16205.0,FERNANDO HADDAD - Flow Podcast #368,2021-05-10,1560052,105330,11558,Live,May-21
11805.0,KIM KATAGUIRI - Flow Podcast #367,2021-05-08,1245397,73757,3070,Live,May-21
6500.0,MINOTAURO - Flow Podcast #366,2021-05-07,435003,27773,652,Live,May-21
8385.0,NALATA DRIVER - Flow Podcast #363,2021-05-05,780079,52255,899,Live,May-21
9281.0,2ND IMPACT - Flow Podcast #362,2021-05-01,173651,9706,256,Live,May-21
11064.0,GABRIEL MONTEIRO - Flow Podcast #361,2021-04-30,2987384,203524,7158,Live,Apr-21
9065.0,DENNIS DJ - Flow Podcast #360,2021-04-30,354916,20846,340,Live,Apr-21
8878.0,GORDOX - Flow Podcast #359,2021-04-28,449965,35214,567,Live,Apr-21
9556.0,OROCHI - Flow Podcast #358,2021-04-28,1353515,87407,1895,Live,Apr-21
9718.0,POPÓ - Flow Podcast #357,2021-04-27,655916,43770,1366,Live,Apr-21
11776.0,MAURÍCIO MEIRELLES E ROGÉRIO VILELA - Flow Podcast #356,2021-04-23,1626686,70448,2274,Live,Apr-21
11122.0,GLAUCO MARQUES E CAROL VALENÇA (DUBLADORES) - Flow Podcast #355,2021-04-23,629137,43033,1379,Live,Apr-21
15204.0,THIAGO NIGRO (PRIMO RICO) - Flow Podcast #353,2021-04-21,1268556,70340,2093,Live,Apr-21
17418.0,CAUÊ MOURA E LUCAS INUTILISMO - Flow Podcast #352,2021-04-21,2109812,125755,3253,Live,Apr-21
11070.0,BRUNO SUTTER - Flow Podcast #350,2021-04-17,657382,36953,1696,Live,Apr-21
8012.0,DARKO HUNTER - Flow Podcast #349,2021-04-16,154866,9353,385,Live,Apr-21
7094.0,LATINO - Flow Podcast #348,2021-04-15,373509,23316,1185,Live,Apr-21
8846.0,MAICON FÁBIO - Flow Podcast #347,2021-04-14,141132,8656,207,Live,Apr-21
7116.0,"CHARLES ""DO BRONXS"" OLIVEIRA - Flow Podcast #346",2021-04-13,957332,50201,2147,Live,Apr-21
9332.0,DANILO AVELAR - Flow Podcast #345,2021-04-10,406943,25497,643,Live,Apr-21
7828.0,MATHEUS CEARÁ - Flow Podcast #344,2021-04-09,836451,36653,597,Live,Apr-21
10986.0,VITÃO - Flow Podcast #343,2021-04-08,584196,36253,2086,Live,Apr-21
10601.0,CARLA BIGATTO - Flow Podcast #341,2021-04-06,347513,20185,1060,Live,Apr-21
10021.0,ED GAMA E ESTEVAM NABOTE - Flow Podcast #340,2021-04-03,1306718,65172,1462,Live,Apr-21
10605.0,LUCCAS CARLOS - Flow Podcast #339,2021-04-02,170479,11169,327,Live,Apr-21
7835.0,SURFISTA DO GRAU E ELETRICZ - Flow Podcast #338,2021-04-01,167391,9637,496,Live,Apr-21
8806.0,MC NEGÃO DA BL - Flow Podcast #336,2021-03-30,756600,58860,1048,Live,Mar-21
4972.0,FROID - Flow Podcast #335,2021-03-27,301161,21280,452,Live,Mar-21
6283.0,GRETCHEN - Flow Podcast #334,2021-03-26,379385,23952,823,Live,Mar-21
7600.0,PEDRO QUALY - Flow Podcast #333,2021-03-25,221036,14907,336,Live,Mar-21
11085.0,ARTHUR FITZGIBBON (DIRETOR ONERPM) - Flow Podcast #332,2021-03-24,334533,12016,499,Live,Mar-21
5041.0,Extra Flow #32,2021-03-23,206659,15102,280,Live,Mar-21
4906.0,OTÁVIO MESQUITA - Flow Podcast #331,2021-03-20,462484,28627,1610,Live,Mar-21
13537.0,SPACE TODAY E NUNCA VI 1 CIENTISTA - Flow Podcast #330,2021-03-19,1796548,80477,5497,Live,Mar-21
7950.0,BHASKAR - Flow Podcast #329,2021-03-18,191195,11652,533,Live,Mar-21
16375.0,ALVARO MACHADO DIAS - Flow Podcast #328,2021-03-17,457116,31577,1910,Live,Mar-21
11306.0,RAFAEL MORAES E DC (BSOP) #POKER - Flow Podcast #327,2021-03-16,285059,14393,317,Live,Mar-21
4521.0,MART'NÁLIA - Flow Podcast #326,2021-03-13,225513,13986,860,Live,Mar-21
11475.0,SÂMIA BOMFIM - Flow Podcast #325,2021-03-11,275459,14978,2442,Live,Mar-21
7503.0,SLEEPING GIANTS - Flow Podcast #324,2021-03-11,262212,12269,3305,Live,Mar-21
7940.0,CRISS PAIVA - Flow Podcast #323,2021-03-09,437619,27021,508,Live,Mar-21
7909.0,ERICK JACQUIN - Flow Podcast #322,2021-03-08,2762455,174981,4894,Live,Mar-21
1646.0,SINUQUINHA COM O BAIANINHO DE MAUÁ,2021-03-06,419350,32569,720,Live,Mar-21
7136.0,BAIANINHO DE MAUÁ - Flow Podcast #321,2021-03-06,755922,57231,941,Live,Mar-21
11858.0,PRIOR E LUCAS GALLINA - Flow Podcast #320,2021-03-04,1548506,95275,2305,Live,Mar-21
11328.0,BRUNO PLAYHARD - Flow Podcast #319,2021-03-04,1536604,97494,2045,Live,Mar-21
11869.0,NEGO DI - Flow Podcast #318,2021-03-03,2542083,154716,9109,Live,Mar-21
11656.0,WENDEL BEZERRA - Flow Podcast #317,2021-03-01,1919519,80791,1706,Live,Mar-21
11852.0,LITO (AVIÕES E MÚSICAS) - Flow Podcast #316,2021-02-26,1699226,63763,1638,Live,Feb-21
12034.0,MARCOS CASTRO - Flow Podcast #315,2021-02-25,834949,38630,478,Live,Feb-21
7759.0,BATORÉ - Flow Podcast #314,2021-02-24,520492,32531,1281,Live,Feb-21
12376.0,JÚLIO COCIELO - Flow Podcast #313,2021-02-23,6843948,221513,2296,Live,Feb-21
13363.0,EDUARDO BOLSONARO - Flow Podcast #312,2021-02-23,3710946,218574,18619,Live,Feb-21
12836.0,YUDI TAMASHIRO - Flow Podcast #311,2021-02-19,2214643,123560,4960,Live,Feb-21
6156.0,WENDELL LIRA - Flow Podcast #310,2021-02-18,537523,41338,966,Live,Feb-21
7838.0,XAMÃ - Flow Podcast #309,2021-02-17,848350,61347,1675,Live,Feb-21
6077.0,Extra Flow #31 - O JACQUIN NÃO VEIO [F],2021-02-16,698782,42266,1037,Live,Feb-21
9146.0,PODPAH - Flow Podcast #308,2021-02-15,1180660,114291,2072,Live,Feb-21
10131.0,ANDRE MARINHO - Flow Podcast #307,2021-02-12,913535,47207,2365,Live,Feb-21
5825.0,MARIO JUNIOR - Flow Podcast #306,2021-02-11,561643,42334,1575,Live,Feb-21
6600.0,RAFAEL PORTUGAL - Flow Podcast #305,2021-02-10,7055646,285166,6791,Live,Feb-21
5946.0,KLEBER LUCAS - Flow Podcast #304,2021-02-09,354369,24570,2187,Live,Feb-21
5771.0,Extra Flow #30,2021-02-08,203060,14496,305,Live,Feb-21
12046.0,MAICON KÜSTER E KOTAKA - Flow Podcast #303,2021-02-05,2860584,141187,2818,Live,Feb-21
5486.0,NATHALIA ARCURI - Flow Podcast #302,2021-02-04,872051,56414,1520,Live,Feb-21
13070.0,ABRAHAM WEINTRAUB - Flow Podcast #301,2021-02-04,691489,40219,3563,Live,Feb-21
7672.0,COGU - Flow Podcast #299,2021-02-02,321580,21819,600,Live,Feb-21
5821.0,Extra Flow #29,2021-02-01,220704,19571,396,Live,Feb-21
7401.0,CESAR MENOTTI - Flow Podcast #298,2021-01-29,973711,76107,2523,Live,Jan-21
7244.0,MC VITINHO AVASSALADOR - Flow Podcast #296,2021-01-27,398253,31206,928,Live,Jan-21
3411.0,IGOR E MONARK (FLOW) - Venus Podcast #00,2021-01-27,614642,58627,1351,Live,Jan-21
8545.0,MRPOLADOFUL - Flow Podcast #295,2021-01-26,747074,61241,962,Live,Jan-21
8031.0,PHIL E MARU KARV - Flow Podcast #294,2021-01-26,1630020,93013,3285,Live,Jan-21
5681.0,TATI ZAQUI - Flow Podcast #293,2021-01-22,916128,62250,1596,Live,Jan-21
8575.0,FÁBIO RABIN - Flow Podcast #292,2021-01-21,1037829,47311,1730,Live,Jan-21
5977.0,Extra Flow #28,2021-01-20,347902,28014,2050,Live,Jan-21
12046.0,YAGO MARTINS - Flow Podcast #291,2021-01-19,943354,51345,4506,Live,Jan-21
6293.0,CHOICE - Flow Podcast #290,2021-01-19,457091,36079,1369,Live,Jan-21
7435.0,PYONG LEE - Flow Podcast #289,2021-01-16,1087660,70952,2134,Live,Jan-21
13938.0,GAULES - Flow Podcast #288,2021-01-15,7509492,196622,2987,Live,Jan-21
6805.0,BRENO MASI - Flow Podcast #287,2021-01-14,858960,60796,2294,Live,Jan-21
6495.0,Extra Flow #27 - O PRIMEIRO DE 2021,2021-01-11,588952,44422,1125,Live,Jan-21
7377.0,COLDZERA - Flow Podcast #284,2020-12-24,902755,64507,2047,Live,Dec-20
7848.0,FELIPE SOLARI - Flow Podcast #283,2020-12-23,274901,14585,638,Live,Dec-20
8486.0,DANIEL ZUKERMAN - Flow Podcast #282,2020-12-22,2090444,104780,2399,Live,Dec-20
9236.0,Extra Flow #26 - RETROSPECTIVA 2020,2020-12-22,846820,61608,937,Live,Dec-20
7241.0,SOBREVIVENCIALISMO - Flow Podcast #281,2020-12-19,1289715,79455,2370,Live,Dec-20
8232.0,MURILO COUTO - Flow Podcast #280,2020-12-18,3801863,159780,3707,Live,Dec-20
8815.0,ANDRÉ VIANCO - Flow Podcast #279,2020-12-17,250596,15807,617,Live,Dec-20
7105.0,ALOK - Flow Podcast #278,2020-12-16,2651446,220454,4829,Live,Dec-20
7333.0,LUIZ OTÁVIO MESQUITA - Flow Podcast #277,2020-12-16,626236,39847,1337,Live,Dec-20
7020.0,TACO - Flow Podcast #276,2020-12-15,782168,62838,1150,Live,Dec-20
7048.0,DILERA - Flow Podcast #275,2020-12-14,2987966,174111,3592,Live,Dec-20
8033.0,DANILO GENTILI - Flow Podcast #274,2020-12-13,10632055,628063,29116,Live,Dec-20
5875.0,BACO EXU DO BLUES - Flow Podcast #272,2020-12-11,470510,34131,2531,Live,Dec-20
9162.0,DUDU NOBRE - Flow Podcast #271,2020-12-10,480500,28637,1119,Live,Dec-20
6646.0,KANT - Flow Podcast #270,2020-12-08,693950,59250,933,Live,Dec-20
4230.0,LUIZ FELIPE PONDÉ - Flow Podcast #269,2020-12-07,2130203,117963,5693,Live,Dec-20
7350.0,CHRISTIAN FIGUEIREDO - Flow Podcast #267,2020-12-03,679341,53523,1106,Live,Dec-20
7827.0,FRED (DESIMPEDIDOS) - Flow Podcast #266,2020-12-02,1446583,88585,1703,Live,Dec-20
6398.0,AKA RASTA - Flow Podcast #265,2020-12-01,376077,29176,978,Live,Dec-20
10548.0,MATUÊ - Flow Podcast #264,2020-11-28,4187964,340270,14846,Live,Nov-20
7500.0,MUSSOUMANO - Flow Podcast #263,2020-11-27,495347,36741,853,Live,Nov-20
8855.0,MARCELO MADUREIRA (CASSETA & PLANETA) - Flow Podcast #262,2020-11-26,828753,46796,2695,Live,Nov-20
8745.0,FABIO SANTANA E FABIO MICHELIN - Flow Podcast #261,2020-11-25,171099,9193,321,Live,Nov-20
8078.0,LAIO SANTOS (RICO INVESTIMENTOS) - Flow Podcast #260,2020-11-24,217121,12641,432,Live,Nov-20
8432.0,FELIPE TORRES (HERMES E RENATO) - Flow Podcast #259,2020-11-21,977423,48996,2296,Live,Nov-20
7082.0,ECOLOGYK - Flow Podcast #258,2020-11-20,267488,17696,427,Live,Nov-20
9914.0,MARCELO TAS - Flow Podcast #257,2020-11-19,1035453,60235,2640,Live,Nov-20
10863.0,PATRICK MAIA - Flow Podcast #256,2020-11-18,1050571,54484,1741,Live,Nov-20
5801.0,WERDUM E WANDERLEI SILVA - Flow Podcast #255,2020-11-17,1907211,124711,5064,Live,Nov-20
6934.0,PEDRO MENEZES - Flow Podcast #254,2020-11-16,206442,14628,831,Live,Nov-20
4393.0,PLATAFORMA DE MEMBROS DO FLOW - Extra Flow #25,2020-11-14,238937,16809,516,Live,Nov-20
6777.0,JILMAR TATTO - Flow Podcast #253,2020-11-14,179555,11085,863,Live,Nov-20
8557.0,JOICE HASSELMANN - Flow Podcast #252,2020-11-12,527240,31553,3572,Live,Nov-20
9251.0,SEU CREYSON - Flow Podcast #251,2020-11-12,524174,32480,1963,Live,Nov-20
7425.0,MITUO - Flow Podcast #250,2020-11-11,494541,32138,1273,Live,Nov-20
14138.0,DOUGLAS MESQUITA (RATO BORRACHUDO) - Flow Podcast #249,2020-11-10,9189401,258211,4716,Live,Nov-20
9002.0,VINTAGE CULTURE - Flow Podcast #248,2020-11-05,1209568,71268,2772,Live,Nov-20
10730.0,FILIPE SABARÁ - Flow Podcast #247,2020-11-05,299815,16989,1155,Live,Nov-20
8542.0,DIHH LOPES - Flow Podcast #246,2020-11-04,918709,55296,1191,Live,Nov-20
7324.0,TOGURO - Flow Podcast #245,2020-11-04,1060864,73651,8261,Live,Nov-20
6372.0,DJ GBR - Flow Podcast #244,2020-11-03,362286,25886,799,Live,Nov-20
11128.0,CELSO RUSSOMANNO - Flow Podcast #243,2020-11-02,933218,59229,3008,Live,Nov-20
15167.0,SPOOKY HOUSES - Flow Podcast #242,2020-10-31,4813343,312918,26025,Live,Oct-20
8241.0,SUPLA - Flow Podcast #240,2020-10-29,1220099,81966,3285,Live,Oct-20
6717.0,ANDREA MATARAZZO - Flow Podcast #239,2020-10-29,418521,27866,1266,Live,Oct-20
8156.0,GUILHERME SARDA E GIOVANE LUREZ - Flow Podcast #238,2020-10-28,202431,12538,396,Live,Oct-20
8807.0,MITICO (PODPAH) - Flow Podcast #237,2020-10-28,737655,55862,1278,Live,Oct-20
8580.0,CAUÊ MOURA - Flow Podcast #236,2020-10-27,1768022,113897,3191,Live,Oct-20
6700.0,ORLANDO SILVA - Flow Podcast #234,2020-10-24,219999,14949,1762,Live,Oct-20
9215.0,RENATO CARIANI - Flow Podcast #233,2020-10-24,2865079,180431,6504,Live,Oct-20
4315.0,CEROL - Flow Podcast #232,2020-10-23,842594,92955,10261,Live,Oct-20
8271.0,SPACE TODAY - Flow Podcast #231,2020-10-22,6936372,255847,12514,Live,Oct-20
2924.0,MAICON KÜSTER - Flow Podcast #230,2020-10-21,1151558,117726,2734,Live,Oct-20
8285.0,HOT E OREIA - Flow Podcast #229,2020-10-21,669948,48031,2150,Live,Oct-20
5292.0,IGÃO (PODPAH) - Flow Podcast #228,2020-10-19,851723,72344,1001,Live,Oct-20
10299.0,ARTHUR DO VAL (MAMÃEFALEI) - Flow Podcast #227,2020-10-17,2327810,164251,11309,Live,Oct-20
8777.0,PODEROSÍSSIMO NINJA - Flow Podcast #226,2020-10-16,3074872,173461,5760,Live,Oct-20
5663.0,MÁRCIO FRANÇA - Flow Podcast #225,2020-10-15,357646,22988,1841,Live,Oct-20
8603.0,DIEGO THUG E LEO STRONDA - Flow Podcast #224,2020-10-14,2379284,119480,3338,Live,Oct-20
6670.0,YASMIN YASSINE - Flow Podcast #223,2020-10-13,1847533,110732,3522,Live,Oct-20
8838.0,JOÃO (MMMV) - Flow Podcast #222,2020-10-10,638463,50474,1866,Live,Oct-20
11356.0,AFFONSO SOLANO - Flow Podcast #221,2020-10-09,1356413,45273,1707,Live,Oct-20
